US_Coastline ,RSL_contribution,Offset_1992_2000,Offset_2000_2005,RSL2005,RSL2020 ,RSL2030,RSL2040 ,RSL2050,RSL2060,RSL2070,RSL2080,RSL2090,RSL2100,RSL2110,RSL2120,RSL2130,RSL2140,RSL2150,Scenario
1,-0.049,2,2,0,3,6,10,13,15,17,18,21,25,27,30,33,35,38,2
1,-0.089,2,2,0,2,5,8,10,12,14,14,17,20,22,24,26,28,30,2
1,-0.154,2,2,0,1,3,5,6,7,8,8,10,12,13,15,16,17,19,2
1,-0.259,2,2,0,-1,-1,0,0,0,0,-2,-1,0,0,1,1,1,1,2
1,-0.643,2,2,0,-8,-12,-16,-20,-24,-29,-34,-37,-40,-44,-48,-52,-56,-60,2
1,-0.919,2,2,0,-12,-20,-26,-34,-41,-48,-56,-62,-68,-74,-81,-88,-95,-102,2
1,-1.18,2,2,0,-17,-27,-36,-46,-56,-66,-77,-86,-94,-103,-113,-123,-132,-142,2
1,-1.274,2,2,0,-18,-30,-40,-51,-62,-73,-85,-95,-104,-114,-125,-135,-146,-156,2
1,-1.049,2,2,0,-15,-24,-32,-41,-50,-59,-69,-76,-83,-91,-99,-108,-116,-124,2
1,-0.581,2,2,0,-8,-12,-16,-20,-25,-28,-33,-37,-37,-41,-45,-48,-52,-55,2
1,-0.145,2,2,0,-1,-1,0,0,0,1,0,1,5,5,6,7,8,8,2
1,0.151,2,2,0,4,7,11,14,17,21,23,28,34,38,42,46,50,54,2
1,0.394,2,2,0,8,13,20,25,31,38,43,50,59,65,72,78,84,91,2
1,0.592,2,2,0,11,18,27,35,43,51,58,68,79,87,96,104,112,121,2
1,0.605,2,2,0,11,19,28,36,45,53,61,70,81,90,99,108,116,125,2
1,0.411,2,2,0,9,15,22,28,35,41,47,54,64,71,78,85,92,99,2
1,0.112,2,2,0,5,8,12,15,19,22,25,30,37,41,45,49,53,57,2
1,-0.22,2,2,0,0,0,1,1,1,1,1,2,6,7,8,8,9,10,2
1,-0.552,2,2,0,-5,-8,-11,-14,-17,-20,-23,-25,-25,-27,-29,-32,-35,-37,2
1,-0.841,2,2,0,-9,-15,-20,-26,-32,-38,-45,-50,-52,-57,-62,-68,-73,-78,2
1,-1.049,2,2,0,-12,-20,-28,-36,-43,-51,-60,-67,-71,-78,-86,-93,-101,-108,2
1,-1.223,2,2,0,-14,-24,-33,-43,-53,-62,-73,-81,-87,-96,-105,-114,-124,-133,2
1,-1.603,2,2,0,-20,-34,-46,-60,-73,-87,-101,-113,-123,-135,-148,-161,-174,-187,2
1,-1.616,2,2,0,-20,-34,-47,-60,-74,-87,-101,-114,-124,-137,-149,-162,-176,-189,2
1,-0.013,2,2,0,5,8,13,16,18,22,23,27,32,35,38,41,45,48,2
1,-0.029,2,2,0,4,8,12,15,17,20,22,25,29,32,35,38,41,44,2
1,-0.054,2,2,0,4,7,11,14,15,18,19,22,26,29,32,34,37,39,2
1,-0.094,2,2,0,3,5,9,11,13,15,15,18,22,24,26,28,30,33,2
1,-0.158,2,2,0,2,3,6,8,8,10,10,12,14,16,18,19,20,22,2
1,-0.256,2,2,0,0,0,2,2,2,2,1,2,4,4,5,5,5,6,2
1,-0.4,2,2,0,-3,-4,-4,-6,-8,-9,-12,-12,-12,-13,-14,-15,-16,-17,2
1,-0.589,2,2,0,-6,-9,-12,-16,-19,-22,-27,-29,-31,-34,-37,-40,-43,-46,2
1,-0.797,2,2,0,-9,-15,-20,-25,-31,-37,-43,-47,-51,-56,-61,-67,-72,-77,2
1,-0.951,2,2,0,-12,-19,-25,-33,-40,-47,-55,-61,-66,-73,-80,-86,-93,-100,2
1,-0.956,2,2,0,-12,-19,-26,-33,-41,-48,-56,-62,-67,-74,-80,-87,-94,-101,2
1,-0.771,2,2,0,-9,-15,-20,-25,-31,-36,-42,-47,-49,-54,-59,-65,-69,-74,2
1,-0.459,2,2,0,-4,-7,-9,-11,-13,-16,-19,-20,-20,-22,-24,-26,-27,-29,2
1,0.332,2,2,0,8,13,20,25,31,36,41,48,57,63,69,75,81,88,2
1,0.436,2,2,0,9,16,23,30,37,43,49,57,68,75,82,89,97,104,2
1,-0.796,2,2,0,-8,-14,-18,-24,-29,-34,-40,-45,-46,-51,-55,-60,-65,-70,2
1,-1.021,2,2,0,-11,-19,-26,-34,-41,-49,-57,-63,-67,-74,-81,-88,-95,-102,2
1,-1.241,2,2,0,-15,-24,-34,-43,-53,-63,-73,-82,-88,-97,-106,-115,-124,-133,2
1,-1.52,2,2,0,-19,-31,-43,-56,-68,-81,-94,-105,-114,-126,-138,-150,-162,-174,2
1,-1.805,2,2,0,-23,-38,-53,-69,-84,-99,-115,-129,-141,-156,-170,-186,-200,-215,2
1,-1.903,2,2,0,-24,-41,-57,-73,-89,-105,-122,-138,-150,-166,-182,-197,-213,-229,2
1,-1.7,2,2,0,-21,-36,-49,-64,-78,-92,-107,-120,-131,-144,-158,-172,-186,-200,2
1,-0.017,2,2,0,5,9,13,17,19,22,24,28,32,36,39,42,45,49,2
1,-0.032,2,2,0,4,8,11,13,16,19,21,24,29,32,35,38,41,44,2
1,-0.091,2,2,0,3,6,8,10,12,14,16,18,22,24,26,29,31,34,2
1,-0.148,2,2,0,2,4,6,7,9,10,11,13,16,17,19,20,22,24,2
1,-0.237,2,2,0,1,1,3,4,4,5,4,6,8,9,10,10,11,12,2
1,-0.372,2,2,0,-2,-2,-3,-4,-5,-6,-8,-7,-6,-7,-8,-8,-9,-10,2
1,-0.561,2,2,0,-5,-8,-10,-13,-16,-19,-23,-24,-25,-27,-30,-33,-35,-38,2
1,-0.78,2,2,0,-8,-13,-18,-23,-28,-33,-40,-43,-46,-51,-56,-60,-65,-70,2
1,-0.944,2,2,0,-11,-18,-24,-30,-38,-44,-52,-58,-62,-68,-74,-81,-88,-94,2
1,-0.921,2,2,0,-10,-17,-23,-30,-36,-43,-51,-56,-60,-66,-72,-78,-84,-91,2
1,-0.68,2,2,0,-6,-10,-14,-18,-22,-26,-30,-33,-34,-37,-41,-44,-48,-51,2
1,-0.881,2,2,0,-9,-15,-20,-26,-32,-39,-45,-50,-53,-58,-64,-69,-75,-80,2
1,-1.094,2,2,0,-12,-20,-28,-36,-44,-52,-61,-68,-72,-80,-87,-95,-103,-110,2
1,-1.239,2,2,0,-14,-24,-33,-43,-52,-62,-72,-80,-86,-95,-104,-113,-122,-132,2
1,-1.208,2,2,0,-14,-23,-32,-41,-50,-60,-69,-78,-83,-92,-101,-110,-118,-127,2
1,-1.002,2,2,0,-11,-18,-25,-32,-39,-46,-54,-60,-64,-71,-77,-84,-91,-98,2
1,0.005,2,2,0,5,9,13,16,19,23,26,30,35,38,42,46,50,53,2
1,-0.001,2,2,0,5,9,13,16,19,22,25,29,34,38,41,45,49,52,2
1,-0.008,2,2,0,5,9,13,16,18,22,24,28,33,37,40,44,48,51,2
1,-0.054,2,2,0,4,7,11,14,16,18,20,24,28,31,34,37,40,43,2
1,-0.078,2,2,0,4,6,10,12,15,17,18,22,26,28,31,34,36,39,2
1,-0.117,2,2,0,3,5,8,10,12,14,14,17,21,23,26,28,30,32,2
1,-0.18,2,2,0,2,3,5,6,7,8,8,11,14,16,17,19,20,22,2
1,-0.275,2,2,0,0,1,1,1,1,2,1,2,5,6,6,7,7,8,2
1,-0.408,2,2,0,-2,-3,-3,-5,-6,-7,-10,-9,-8,-9,-10,-10,-11,-12,2
1,-0.559,2,2,0,-4,-7,-9,-12,-15,-18,-21,-23,-23,-25,-27,-30,-32,-34,2
1,-0.664,2,2,0,-6,-10,-13,-17,-21,-25,-30,-32,-33,-36,-39,-43,-46,-50,2
1,-0.637,2,2,0,-6,-9,-12,-16,-19,-23,-28,-30,-30,-33,-37,-40,-43,-46,2
1,-0.308,2,2,0,0,0,0,0,0,-1,-1,0,3,3,3,4,4,4,2
1,-0.398,2,2,0,-2,-3,-3,-4,-5,-7,-8,-8,-6,-6,-7,-8,-8,-9,2
1,-0.468,2,2,0,-3,-4,-5,-7,-9,-11,-13,-14,-12,-14,-15,-16,-18,-19,2
1,-0.476,2,2,0,-3,-5,-6,-8,-10,-12,-14,-15,-13,-15,-16,-18,-19,-21,2
1,-0.43,2,2,0,-2,-3,-4,-6,-7,-9,-11,-11,-9,-10,-11,-12,-13,-14,2
1,-0.36,2,2,0,-1,-2,-2,-3,-3,-4,-5,-5,-2,-3,-3,-3,-3,-4,2
1,-0.036,2,2,0,5,8,12,15,17,20,23,26,31,34,38,41,45,48,2
1,-0.061,2,2,0,4,7,11,13,15,18,20,24,28,31,35,38,41,44,2
1,-0.051,2,2,0,4,7,11,14,16,19,21,25,29,32,36,39,42,45,2
1,-0.048,2,2,0,4,8,11,14,16,19,21,25,30,33,36,39,43,46,2
1,-0.05,2,2,0,4,7,11,13,16,19,20,24,29,32,35,38,41,45,2
1,-0.058,2,2,0,4,7,10,12,15,17,19,23,28,31,34,36,39,42,2
1,-0.073,2,2,0,4,6,9,12,14,16,18,21,26,29,32,34,37,40,2
1,-0.098,2,2,0,3,6,8,10,12,15,15,19,24,26,29,31,34,37,2
1,-0.137,2,2,0,3,5,7,8,10,12,12,15,19,22,24,26,28,30,2
1,-0.187,2,2,0,2,3,5,6,7,8,8,11,14,16,17,19,20,22,2
1,-0.235,2,2,0,1,2,3,4,4,5,4,6,9,11,12,13,14,15,2
1,-0.031,2,2,0,4,7,10,13,15,17,20,24,30,33,36,39,42,45,2
1,-0.122,2,2,0,3,4,7,9,10,12,13,16,21,23,26,28,30,32,2
1,-0.208,2,2,0,1,2,4,5,5,6,7,9,13,14,15,17,18,19,2
1,-0.26,2,2,0,1,1,2,2,2,3,3,4,8,9,10,10,11,12,2
1,-0.258,2,2,0,1,1,2,2,3,3,3,4,8,9,10,10,11,12,2
1,-0.224,2,2,0,1,2,3,4,4,5,5,7,11,12,14,15,16,17,2
1,-0.195,2,2,0,1,3,4,5,6,7,7,9,14,15,17,18,19,21,2
1,-0.26,2,2,0,1,2,4,4,5,6,5,7,10,11,13,14,15,16,2
1,-0.179,2,2,0,3,5,6,8,9,11,11,14,18,20,22,24,26,28,2
1,-0.115,2,2,0,3,6,8,11,12,15,16,19,24,27,30,32,35,38,2
1,-0.074,2,2,0,4,7,10,13,15,18,19,23,28,31,35,37,41,44,2
1,-0.053,2,2,0,4,7,11,13,16,19,21,24,30,33,37,40,43,46,2
1,-0.04,2,2,0,4,8,11,14,16,19,21,25,31,34,38,41,45,48,2
1,-0.033,2,2,0,5,8,11,14,17,20,22,26,31,35,38,41,45,48,2
1,-0.007,2,2,0,4,8,11,14,17,20,22,26,32,36,39,43,46,49,2
1,-0.095,2,2,0,3,5,8,10,12,14,15,19,24,27,29,32,34,36,2
1,-0.149,2,2,0,2,4,6,7,9,10,11,14,19,21,23,25,27,29,2
1,-0.136,2,2,0,2,4,6,8,9,11,12,15,20,23,25,27,29,31,2
1,-0.147,2,2,0,2,4,6,7,9,10,11,14,19,21,23,25,27,29,2
1,-0.193,2,2,0,2,3,4,5,6,7,8,10,14,16,18,19,20,22,2
1,-0.013,2,2,0,7,10,14,17,20,23,27,31,36,39,43,47,50,54,2
1,-0.016,2,2,0,7,10,14,17,20,23,27,31,36,39,43,47,50,54,2
1,-0.018,2,2,0,7,11,14,17,19,22,26,30,35,39,43,46,50,53,2
1,-0.018,2,2,0,7,11,14,17,20,22,26,30,35,39,43,46,50,53,2
1,-0.017,2,2,0,7,11,14,17,19,22,26,30,36,39,43,46,50,54,2
1,-0.399,2,2,0,-1,-1,-1,-2,-2,-3,-4,-4,-2,-2,-2,-2,-2,-2,2
1,-0.531,2,2,0,-3,-4,-6,-8,-10,-12,-14,-16,-15,-16,-18,-19,-21,-22,2
1,-0.527,2,2,0,-3,-4,-6,-8,-10,-11,-14,-15,-15,-16,-17,-19,-20,-21,2
1,-0.395,2,2,0,-1,-1,-1,-2,-2,-3,-4,-4,-2,-2,-2,-2,-2,-3,2
1,-0.249,2,2,0,2,3,4,5,6,7,6,9,12,13,15,16,18,19,2
1,-0.143,2,2,0,3,6,8,10,12,13,14,17,22,25,27,30,32,34,2
1,-0.078,2,2,0,4,7,10,12,15,18,19,23,28,31,35,38,41,44,2
1,-0.021,2,2,0,4,7,11,13,16,19,21,25,32,35,38,41,45,48,2
1,-0.084,2,2,0,3,6,8,10,12,15,16,20,26,28,31,34,36,39,2
1,-0.149,2,2,0,2,4,6,7,9,10,11,14,19,21,23,25,27,29,2
1,-0.21,2,2,0,1,2,4,4,5,6,7,8,13,14,16,17,18,20,2
1,-0.018,2,2,0,7,10,14,17,19,22,26,30,36,39,43,47,50,54,2
1,-0.022,2,2,0,7,10,14,17,19,22,26,30,36,39,43,46,50,54,2
1,-0.024,2,2,0,7,11,14,17,19,21,25,30,36,39,43,46,50,54,2
1,-0.024,2,2,0,7,11,14,17,19,22,26,30,36,40,43,47,51,54,2
1,-0.023,2,2,0,7,11,14,17,19,22,26,30,36,40,44,47,51,54,2
1,-0.022,2,2,0,7,11,14,17,19,22,26,30,37,40,44,47,51,55,2
1,-0.023,2,2,0,7,11,14,17,19,22,26,30,36,40,44,47,51,55,2
1,-0.029,2,2,0,7,11,14,16,19,21,25,29,35,39,43,46,50,54,2
1,-0.042,2,2,0,7,10,13,16,18,20,24,28,34,37,41,44,48,51,2
1,-0.067,2,2,0,5,8,11,14,16,19,22,25,30,33,36,40,43,46,2
1,-0.115,2,2,0,4,7,9,11,14,16,18,21,26,28,31,34,37,40,2
1,-0.198,2,2,0,3,5,6,7,9,10,11,13,18,20,22,24,26,28,2
1,-0.304,2,2,0,1,2,2,3,3,3,3,4,8,9,10,11,12,13,2
1,-0.388,2,2,0,0,0,-1,-1,-2,-2,-3,-3,0,0,0,0,0,0,2
1,-0.02,2,2,0,7,11,14,16,19,22,26,30,36,40,43,47,51,54,2
1,-0.023,2,2,0,7,11,14,17,19,22,26,30,36,40,43,47,51,54,2
1,-0.024,2,2,0,7,11,14,17,19,21,26,30,36,40,44,47,51,55,2
1,-0.024,2,2,0,7,11,14,17,19,22,26,30,37,41,44,48,52,55,2
1,-0.023,2,2,0,7,11,14,17,20,22,26,30,37,41,45,48,52,56,2
1,-0.023,2,2,0,7,11,14,17,20,22,26,30,37,41,45,48,52,56,2
1,-0.026,2,2,0,7,11,14,17,19,22,26,30,37,40,44,48,51,55,2
1,-0.034,2,2,0,7,11,14,16,19,21,25,29,36,39,43,46,50,54,2
1,-0.052,2,2,0,7,10,13,15,18,20,24,27,33,37,40,44,47,50,2
1,-0.144,2,2,0,5,7,9,11,12,14,16,19,23,26,28,31,33,36,2
1,-0.222,2,2,0,3,5,6,7,8,9,11,12,16,17,19,20,22,23,2
1,-0.287,2,2,0,2,3,4,4,4,5,6,7,9,10,11,12,12,13,2
1,-0.273,2,2,0,2,3,4,5,5,6,7,8,10,11,12,13,14,15,2
1,-0.195,2,2,0,3,5,7,8,9,11,13,15,18,20,22,23,25,27,2
1,-0.119,2,2,0,4,7,9,11,13,16,18,21,25,28,30,33,36,38,2
1,-0.069,2,2,0,5,8,11,13,16,19,22,25,30,33,36,40,43,46,2
1,-0.046,2,2,0,5,9,11,15,17,21,23,27,32,36,39,43,47,50,2
1,-0.045,2,2,0,5,9,12,14,17,21,23,27,33,36,40,43,47,51,2
1,-0.021,2,2,0,7,11,14,17,20,22,26,31,37,41,45,48,52,56,2
1,-0.021,2,2,0,7,11,14,17,20,22,26,30,38,41,45,49,53,57,2
1,-0.022,2,2,0,7,11,14,17,20,22,26,31,38,42,46,49,53,57,2
1,-0.021,2,2,0,7,11,14,17,20,22,26,31,38,42,46,49,53,58,2
1,-0.022,2,2,0,7,11,14,17,20,22,26,31,38,42,46,50,53,57,2
1,-0.025,2,2,0,7,11,14,16,19,22,26,30,38,41,45,49,53,56,2
1,-0.032,2,2,0,7,11,13,16,19,21,25,30,36,40,44,47,51,55,2
1,-0.046,2,2,0,7,10,13,15,18,20,24,28,34,38,41,45,48,52,2
1,-0.118,2,2,0,5,8,10,11,14,16,19,22,26,29,32,35,37,40,2
1,-0.175,2,2,0,4,6,8,9,11,12,14,17,20,23,25,27,29,31,2
1,-0.025,2,2,0,7,11,14,16,19,22,26,30,38,42,46,49,53,57,2
1,-0.033,2,2,0,7,11,13,16,19,21,26,30,36,40,44,48,51,55,2
1,-0.246,1,1,0,-4,-4,-4,-5,-5,-4,-4,-3,0,1,2,3,4,5,2
1,-0.227,1,1,0,-2,-2,-1,-1,-1,0,0,2,5,6,8,9,10,11,2
1,-0.199,1,1,0,0,1,2,3,3,5,5,7,11,12,14,15,17,18,2
1,-0.164,1,1,0,1,3,5,5,6,8,9,11,17,18,20,22,24,26,2
1,-0.127,1,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,2
1,-0.169,1,1,0,2,3,5,6,7,9,10,12,16,19,20,22,24,26,2
1,-0.175,1,1,0,1,3,4,5,6,8,9,11,15,17,19,20,22,24,2
1,-0.168,1,1,0,1,2,4,5,6,8,9,11,15,17,19,21,23,24,2
1,-0.148,1,1,0,2,3,5,6,8,9,11,13,17,19,22,24,25,27,2
1,-0.125,1,1,0,2,4,7,8,9,11,13,15,20,22,25,27,29,31,2
1,-0.095,1,1,0,3,5,8,9,11,14,16,18,23,26,28,31,33,36,2
1,-0.063,1,1,0,3,6,10,11,13,15,18,21,28,31,34,36,39,42,2
1,-0.108,1,1,0,3,5,8,10,12,14,16,19,24,26,29,31,34,37,2
1,-0.114,1,1,0,3,5,8,9,11,13,15,18,23,26,28,31,33,36,2
1,-0.11,1,1,0,3,5,8,9,11,14,15,18,23,25,28,30,33,35,2
1,-0.094,1,1,0,3,5,8,10,12,14,16,19,24,27,29,32,34,37,2
1,-0.072,1,1,0,4,6,9,11,13,16,18,21,26,29,32,34,37,40,2
1,-0.043,1,1,0,4,7,10,12,15,18,20,24,29,32,35,38,41,44,2
1,-0.014,1,1,0,4,8,12,14,16,19,22,26,33,36,40,43,46,50,2
1,-0.078,1,1,0,4,7,10,12,14,17,19,22,27,30,33,36,39,42,2
1,-0.083,1,1,0,4,6,9,11,14,16,18,21,27,29,32,35,38,41,2
1,-0.082,1,1,0,4,6,9,11,13,16,18,21,26,29,32,34,37,40,2
1,-0.071,1,1,0,4,7,10,12,14,17,19,22,27,30,33,36,38,41,2
1,-0.05,1,1,0,4,7,10,12,15,18,20,24,29,32,35,38,41,44,2
1,-0.022,1,1,0,5,8,11,14,16,20,22,26,31,35,38,41,44,48,2
1,0.008,1,1,0,5,8,12,15,18,22,24,28,34,37,41,44,48,51,2
1,-0.033,2,2,0,2,4,7,11,15,19,23,28,29,33,36,40,43,47,0
1,-0.007,2,2,0,2,5,8,12,16,20,24,29,31,35,39,43,47,50,0
1,-0.095,2,2,0,1,2,4,8,11,14,17,22,23,26,29,31,34,37,0
1,-0.149,2,2,0,0,1,3,5,8,10,13,17,18,20,22,25,27,29,0
1,-0.136,2,2,0,0,1,3,6,8,11,14,18,18,21,23,26,28,30,0
1,-0.147,2,2,0,0,1,3,5,8,10,13,17,17,19,22,24,26,29,0
1,-0.193,2,2,0,-1,0,1,3,5,7,10,12,12,14,16,18,20,22,0
1,-0.013,2,2,0,1,4,7,11,15,19,25,30,34,39,44,49,53,57,0
1,-0.016,2,2,0,1,4,7,11,15,19,25,30,34,39,44,49,53,57,0
1,-0.018,2,2,0,1,4,7,10,15,19,25,30,34,39,44,48,53,57,0
1,-0.018,2,2,0,1,4,7,10,15,19,25,30,34,39,44,49,53,58,0
1,-0.017,2,2,0,1,4,7,11,15,19,25,31,34,39,44,49,54,58,0
1,-0.399,2,2,0,-3,-4,-5,-4,-3,-3,-1,0,-2,-1,0,0,0,1,0
1,-0.531,2,2,0,-5,-8,-9,-10,-11,-11,-11,-11,-15,-15,-16,-17,-18,-20,0
1,-0.527,2,2,0,-5,-8,-9,-10,-11,-11,-11,-11,-14,-15,-16,-17,-18,-19,0
1,-0.395,2,2,0,-3,-5,-5,-4,-4,-3,-2,0,-2,-2,-2,-1,-1,-1,0
1,-0.249,2,2,0,-1,-1,0,2,4,6,9,12,12,13,15,17,18,20,0
1,-0.143,2,2,0,0,2,4,7,10,13,17,21,21,24,27,30,32,35,0
1,-0.078,2,2,0,1,3,6,10,14,17,22,26,27,31,34,37,41,44,0
1,-0.021,2,2,0,2,4,7,11,15,19,23,28,30,34,38,42,45,49,0
1,-0.084,2,2,0,1,2,5,8,11,15,18,23,24,27,30,33,36,39,0
1,-0.149,2,2,0,0,1,3,5,8,10,13,17,17,20,22,25,27,30,0
1,-0.21,2,2,0,-1,-1,0,2,4,6,8,11,11,13,15,17,18,20,0
1,-0.018,2,2,0,2,4,8,11,15,20,25,31,34,40,44,49,54,58,0
1,-0.022,2,2,0,2,4,7,11,15,19,25,30,34,39,44,49,54,58,0
1,-0.024,2,2,0,1,4,7,11,15,19,24,30,34,39,44,48,53,57,0
1,-0.024,2,2,0,1,4,7,11,15,19,25,30,34,39,44,49,53,58,0
1,-0.023,2,2,0,1,4,7,11,15,19,25,30,34,39,44,49,53,57,0
1,-0.022,2,2,0,1,4,8,11,15,19,25,31,34,39,44,49,54,58,0
1,-0.023,2,2,0,1,4,8,11,15,20,25,31,34,39,44,49,54,58,0
1,-0.029,2,2,0,1,4,8,11,15,19,25,31,34,39,43,48,53,57,0
1,-0.042,2,2,0,2,4,8,11,15,19,24,30,33,38,43,47,51,56,0
1,-0.067,2,2,0,2,4,7,11,15,19,24,30,32,36,40,44,48,51,0
1,-0.115,2,2,0,1,3,6,9,13,16,21,25,26,30,34,37,40,44,0
1,-0.198,2,2,0,0,1,3,5,8,11,14,18,18,21,24,26,28,31,0
1,-0.304,2,2,0,-2,-2,-1,0,2,4,6,9,8,10,11,12,14,15,0
1,-0.388,2,2,0,-3,-4,-4,-3,-3,-2,0,1,-1,0,1,1,1,1,0
1,-0.02,2,2,0,2,4,8,11,15,20,25,31,35,40,45,50,54,59,0
1,-0.023,2,2,0,2,4,8,11,15,20,25,31,35,40,45,49,54,59,0
1,-0.024,2,2,0,2,4,8,11,15,20,25,31,34,39,44,49,54,58,0
1,-0.024,2,2,0,2,4,8,11,15,20,25,31,35,40,45,49,54,59,0
1,-0.023,2,2,0,2,5,8,11,15,20,25,31,35,40,45,49,54,59,0
1,-0.023,2,2,0,2,5,8,11,16,20,25,31,35,40,45,50,55,59,0
1,-0.026,2,2,0,2,5,8,11,16,20,25,31,35,40,45,50,54,59,0
1,-0.034,2,2,0,2,5,8,11,15,20,25,31,34,39,44,49,54,58,0
1,-0.052,2,2,0,2,5,8,11,15,19,24,29,33,38,42,47,51,55,0
1,-0.144,2,2,0,1,3,5,7,10,13,18,22,25,29,32,36,39,42,0
1,-0.222,2,2,0,0,1,2,4,6,8,12,16,18,21,24,27,29,31,0
1,-0.287,2,2,0,-1,-1,0,1,3,4,7,11,12,14,16,18,20,22,0
1,-0.273,2,2,0,-1,0,1,2,3,5,8,12,13,15,18,20,22,24,0
1,-0.195,2,2,0,0,2,3,5,8,11,14,19,20,23,26,29,32,34,0
1,-0.119,2,2,0,1,3,6,9,12,15,20,25,27,31,35,38,42,45,0
1,-0.069,2,2,0,2,5,8,11,15,19,24,30,32,36,40,44,48,52,0
1,-0.046,2,2,0,2,5,9,12,16,21,26,32,34,38,43,47,51,55,0
1,-0.045,2,2,0,3,5,9,12,16,21,26,32,34,38,43,47,51,55,0
1,-0.021,2,2,0,2,5,8,11,15,20,25,31,35,40,45,50,55,59,0
1,-0.021,2,2,0,2,5,8,11,15,20,25,31,35,40,45,50,55,59,0
1,-0.022,2,2,0,2,5,8,12,15,20,26,31,35,40,45,50,55,59,0
1,-0.021,2,2,0,2,5,8,12,16,20,26,32,35,40,45,50,55,60,0
1,-0.022,2,2,0,2,5,8,12,16,21,26,32,35,40,46,50,55,60,0
1,-0.025,2,2,0,2,5,8,12,16,20,26,32,35,40,46,50,55,59,0
1,-0.032,2,2,0,2,5,8,12,16,20,26,31,35,40,45,50,54,59,0
1,-0.046,2,2,0,2,5,8,11,15,20,25,30,34,39,44,48,53,57,0
1,-0.118,2,2,0,1,4,6,9,12,16,20,25,28,32,36,40,43,46,0
1,-0.175,2,2,0,1,2,4,6,9,12,16,20,22,26,29,32,35,38,0
1,-0.025,2,2,0,3,6,9,12,17,21,26,32,36,41,47,51,56,60,0
1,-0.033,2,2,0,3,6,9,12,16,21,26,32,36,41,46,50,55,59,0
1,-0.246,1,1,0,-7,-8,-9,-9,-9,-8,-7,-5,-6,-4,-3,-2,-2,0,0
1,-0.227,1,1,0,-4,-5,-5,-4,-3,-2,0,2,2,3,5,6,8,9,0
1,-0.199,1,1,0,-2,-2,-1,0,2,4,6,9,9,11,13,15,17,19,0
1,-0.164,1,1,0,-1,0,1,3,5,7,10,13,15,17,19,22,24,26,0
1,-0.127,1,1,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,0
1,-0.169,1,1,0,-1,0,2,4,6,9,12,15,16,19,21,24,26,29,0
1,-0.175,1,1,0,-1,0,1,3,5,8,10,14,15,17,20,22,24,27,0
1,-0.168,1,1,0,-1,0,1,3,5,8,10,14,15,17,20,22,24,27,0
1,-0.148,1,1,0,-1,0,2,4,6,9,12,16,17,19,22,25,27,30,0
1,-0.125,1,1,0,0,1,3,5,8,11,14,18,19,22,25,28,31,33,0
1,-0.095,1,1,0,0,2,4,7,10,13,17,21,22,26,29,32,35,38,0
1,-0.063,1,1,0,1,3,5,8,12,15,19,24,26,30,33,37,40,43,0
1,-0.108,1,1,0,1,2,5,8,11,14,18,22,24,27,31,34,37,40,0
1,-0.114,1,1,0,0,2,4,7,10,13,17,21,22,26,29,32,35,38,0
1,-0.11,1,1,0,0,2,4,7,10,13,17,21,23,26,29,32,35,38,0
1,-0.094,1,1,0,1,2,5,8,11,14,18,23,24,27,31,34,37,40,0
1,-0.072,1,1,0,1,3,6,9,12,16,20,24,26,30,33,37,40,43,0
1,-0.043,1,1,0,1,4,7,10,14,18,22,27,29,33,36,40,44,48,0
1,-0.014,1,1,0,2,5,8,11,15,19,23,28,32,36,40,44,48,51,0
1,-0.078,1,1,0,1,4,6,10,13,17,21,26,28,32,36,39,43,46,0
1,-0.083,1,1,0,1,3,6,9,13,16,20,25,27,31,34,38,41,45,0
1,-0.082,1,1,0,1,3,6,9,12,16,20,25,27,30,34,38,41,44,0
1,-0.071,1,1,0,1,4,6,9,13,17,21,25,27,31,35,39,42,45,0
1,-0.05,1,1,0,2,4,7,10,14,18,22,27,29,33,37,41,44,48,0
1,-0.022,1,1,0,2,5,8,12,15,20,24,29,32,36,40,44,48,51,0
1,0.008,1,1,0,2,6,9,13,17,21,26,31,34,38,43,47,51,56,0
1,-0.105,3,2,0,4,7,11,15,19,23,26,28,30,33,36,39,42,45,0
1,-0.058,3,2,0,4,8,12,16,21,25,29,32,33,37,41,44,47,50,0
1,-0.002,3,2,0,5,9,14,19,24,29,33,37,39,43,47,51,55,59,0
1,0.055,3,2,0,6,10,16,21,27,33,37,42,44,49,54,58,63,67,0
1,-0.075,1,1,0,2,4,7,10,13,18,22,27,29,33,37,40,44,47,0
1,-0.078,1,1,0,2,4,6,10,13,17,21,26,28,32,36,39,43,46,0
1,-0.071,1,1,0,2,4,7,10,13,17,22,26,28,32,36,40,43,47,0
1,-0.052,1,1,0,2,4,7,11,14,18,23,28,30,34,38,42,45,49,0
1,-0.025,1,1,0,2,5,8,12,16,20,25,30,32,36,41,45,49,52,0
1,0.006,1,1,0,3,6,9,13,17,22,27,32,35,39,44,48,52,56,0
1,-0.078,3,2,0,3,6,10,14,19,23,27,30,31,35,38,41,44,48,0
1,-0.052,3,2,0,4,7,11,15,20,25,28,32,34,38,41,45,48,51,0
1,-0.016,3,2,0,4,8,13,17,23,27,31,35,37,42,45,50,53,57,0
